ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
7154,Home Mortgage,-0.4366973446658149,Unknown,-0.11095342154390785,0.30291783181554705,-1.2754576058349587,-0.6584934119068375,-0.3409788778582933,-0.6188825692129681,0.0,debt consolidation,Short Term,0.7500368385834478,-0.10922707955253531,25469.0,-0.6318212984609995,1,0,-1.7068718463092056,1,other,0,1,0,0
7155,Home Mortgage,-0.7315818102683707,10+ years,-0.11095342154390785,0.06643571058971146,0.20595703766388992,-0.6687929373009617,1.6647792271904904,-0.6270864128184492,1.0,debt consolidation,Short Term,-0.4070159873147697,-0.2077645189747812,11397.0,-0.5639469574342999,0,0,1.1640135221007732,1,other,0,1,0,0
7156,Own Home,0.7400874085668131,4 years,-0.11095342154390785,-0.4065285318619598,1.014001388663262,1.867115515757246,-0.3409788778582933,-0.6212531090986697,0.0,debt consolidation,Long Term,0.4946701206420128,2.6062892732927136,26638.0,2.4147726714528717,1,1,-0.4019239515773971,0,other,0,1,0,0
7157,Rent,-2.015180783901611,Unknown,-0.11095342154390785,-1.588939137991138,-0.602087313335482,-0.8557738273263882,-0.3409788778582933,-0.6385865987742532,0.0,debt consolidation,Short Term,-1.2984287215612647,-0.8997763081593209,3559.0,-0.5881877935152641,0,0,-1.7068718463092056,0,other,0,1,0,0
7158,Rent,-1.0295662942633739,10+ years,-0.11095342154390785,-1.588939137991138,1.6200346519127904,-0.1927259857503346,-0.3409788778582933,1.4656587682726931,0.0,debt consolidation,Short Term,-0.8522707775716308,0.3011206133839407,7117.0,-0.6269731312448067,0,0,1.1640135221007732,0,other,0,1,0,0
7159,Home Mortgage,-0.3872901605106067,10+ years,-0.11095342154390785,-0.4065285318619598,1.4180235641629475,-0.937852143893143,-0.3409788778582933,-0.6174410345387329,0.0,medical bills,Short Term,-1.0532224831135206,-0.507426321053392,8882.0,1.87436805943594,0,0,1.1640135221007732,1,other,0,1,0,0
7160,Home Mortgage,-0.1471709355440324,10+ years,-0.11095342154390785,0.30291783181554705,-0.21489939514828293,-0.7933409017891665,3.6705373322392743,1.3916638141230389,2.0,debt consolidation,Short Term,-0.49778293745840974,-1.0348715875498657,25426.0,-0.42819827538090044,0,0,1.1640135221007732,1,other,0,1,0,0
7161,Rent,-0.5494279310054012,2 years,-0.11095342154390785,-0.4065285318619598,-1.2922918631474454,-0.8642931878375772,-0.3409788778582933,-0.6159256253023615,0.0,debt consolidation,Short Term,-0.7414086568738019,-0.48526664574953077,10308.0,2.080332974438526,0,0,-0.9239031094701204,0,other,0,1,0,0
7162,Rent,-0.5794895498784217,6 years,-0.11095342154390785,0.06643571058971146,-0.46741325483558666,-0.6445064021123479,-0.3409788778582933,-0.6366699011149525,0.0,wedding,Short Term,-0.3043951444284901,-0.11462639130169947,19371.0,-0.4669836131104431,0,0,0.12005520631532639,0,other,0,1,0,0
7163,Rent,0.40183849457519694,2 years,-0.11095342154390785,1.9582926803963965,-0.3832419682731521,0.09210039551927134,-0.3409788778582933,-0.6193354281667625,0.0,business loan,Short Term,-0.4939445340941265,-0.520137200796216,18568.0,0.09113180138169792,1,0,-0.9239031094701204,0,business loan,1,0,0,0
7164,Own Home,-1.6564971743458483,Unknown,-0.11095342154390785,-1.3524570167653023,-0.9387724595852204,-0.4608315325838007,-0.3409788778582933,-0.61536089268815,0.0,other,Short Term,-0.9274583258249447,-0.4045019408349502,8975.0,-0.5251616197047572,0,0,-1.7068718463092056,0,other,0,1,0,0
7165,Own Home,0.5617764805262782,4 years,-0.11095342154390785,0.06643571058971146,-0.8040984010853249,0.6457316741120679,-0.3409788778582933,1.6958318788729463,0.0,debt consolidation,Short Term,1.2742046862413094,0.531153791030622,7149.0,-0.5736432918666855,0,0,-0.4019239515773971,0,other,0,1,0,0
7166,Rent,1.2192865543811655,10+ years,-0.11095342154390785,1.012364195493054,0.07128297916399448,1.9603834401595925,-0.3409788778582933,-0.6215468865995128,0.0,debt consolidation,Short Term,1.237288277414232,-1.2988951386699437,43560.0,-0.4475909442456718,0,0,1.1640135221007732,0,other,0,1,0,0
7167,Have Mortgage,0.8700224028670548,5 years,-0.11095342154390785,-1.1159748955394666,-0.5515845413980213,-0.26208883886755335,-0.3409788778582933,-0.6021693432475407,0.0,take a trip,Short Term,-1.0804299893132931,-0.09269168732072007,25850.0,1.834560807027374,0,0,-0.14093437263103534,0,other,0,1,0,0
7168,Home Mortgage,2.0300575711820126,6 years,-0.11095342154390785,0.06643571058971146,0.9298301021008273,0.8699688720446348,-0.3409788778582933,-0.6328365057963512,0.0,debt consolidation,Long Term,1.6642542045824493,2.427099614617328,37144.0,1.7572644346638837,0,1,0.12005520631532639,1,other,0,1,0,0
7169,Rent,-1.4907418699299275,< 1 year,-0.11095342154390785,-0.879492774313631,-0.28223642439823066,-0.4747549650610426,-0.3409788778582933,-0.6098361338847433,0.0,other,Short Term,-1.3138611552554904,0.3070823534403095,9774.0,-0.7433291444334348,0,0,-1.445882267362844,0,other,0,1,0,0
7170,Rent,1.0862536663299671,4 years,-0.11095342154390785,-0.4065285318619598,0.7614875289759582,-0.2986457962849693,-0.3409788778582933,1.6188392115772947,0.0,home improvements,Long Term,0.34598843738433377,0.5426273284975959,16355.0,-0.9421040002973411,0,1,-0.4019239515773971,0,other,0,1,0,0
7171,Home Mortgage,-1.1023975905698844,10+ years,-0.11095342154390785,-1.3524570167653023,-0.02972256471092724,0.6553318490164675,-0.3409788778582933,-0.6154557559327681,0.0,debt consolidation,Long Term,0.11624870661031943,1.812815417488464,12562.0,-0.47667994754282883,1,1,1.1640135221007732,1,other,0,1,0,0
7172,Home Mortgage,2.5542845983978237,10+ years,-0.11095342154390785,1.9582926803963965,1.9903883127875024,0.5764959756293444,-0.3409788778582933,-0.6385865987742532,0.0,debt consolidation,Long Term,0.24743178629553056,0.5295789917704492,35788.0,-0.4185019409485148,0,1,1.1640135221007732,1,other,0,1,0,0
7173,Rent,-0.1270016800771217,6 years,-0.11095342154390785,0.5393999530413827,-0.602087313335482,-0.34136975347541015,1.6647792271904904,-0.6036799296905536,1.0,debt consolidation,Short Term,-0.18438859218633913,-0.8580441277647395,10395.0,-0.500920783623793,0,0,0.12005520631532639,0,other,0,1,0,0
7174,Rent,0.169265050998401,10+ years,-0.11095342154390785,-0.879492774313631,0.20595703766388992,1.8273796924774461,-0.3409788778582933,-0.6176170166227614,0.0,debt consolidation,Short Term,0.9448922564291229,-0.18605478631668365,16354.0,1.8369185008647537,0,0,1.1640135221007732,0,other,0,1,0,0
7175,Rent,2.5701291368481103,2 years,-0.11095342154390785,-1.3524570167653023,1.8893827689125813,-0.5109304585749724,-0.3409788778582933,-0.6164202917295214,0.0,debt consolidation,Long Term,0.2779132247766037,0.057364185041467154,6011.0,-0.48152811475902163,0,1,-0.9239031094701204,0,other,0,1,0,0
7176,Rent,2.3207881513321267,10+ years,-0.11095342154390785,-0.4065285318619598,0.6773162424135236,0.059548809088459234,-0.3409788778582933,-0.6175029245219459,0.0,debt consolidation,Long Term,0.96340690795096,0.4488142868558686,22024.0,-0.5154652852723715,1,1,1.1640135221007732,0,other,0,1,0,0
7177,Rent,0.5712678948636478,2 years,-0.11095342154390785,1.012364195493054,-0.16439662321082207,-1.4166761299088158,-0.3409788778582933,-0.6183923306310429,0.0,debt consolidation,Short Term,-1.3136390028635634,2.312926668254794,23316.0,-0.500920783623793,0,0,-0.9239031094701204,0,other,0,1,0,0
7178,Home Mortgage,2.5877341795706506,3 years,-0.11095342154390785,1.4853284379447251,0.1722885230389162,-1.4159848061301095,-0.3409788778582933,-0.6229164940335765,0.0,debt consolidation,Short Term,-1.3140577217325864,-1.2988285888589846,0.0,-0.4185019409485148,0,0,-0.6629135305237588,1,other,0,1,0,0
7179,Home Mortgage,-0.5223497046941757,5 years,-0.11095342154390785,-1.3524570167653023,-0.3664077109606652,1.1796539843580836,-0.3409788778582933,-0.6289551328737709,0.0,debt consolidation,Short Term,0.7910174392080018,0.3352037688005395,0.0,-0.40395743929993627,1,0,-0.14093437263103534,1,other,0,1,0,0
7180,Rent,-1.1971586466155595,4 years,-0.11095342154390785,1.012364195493054,-1.1239492900225763,-0.5603936113936674,-0.3409788778582933,-0.617809116059331,0.0,debt consolidation,Short Term,-0.4314011380996282,-0.1885294708683839,16655.0,-0.4185019409485148,0,0,-0.4019239515773971,0,other,0,1,0,0
7181,Home Mortgage,-0.5223497046941757,3 years,-0.11095342154390785,-0.879492774313631,-0.7367613718353775,0.29433984168414107,-0.3409788778582933,0.7157334523978242,0.0,debt consolidation,Short Term,-1.3139039572930247,-0.25433358281132207,14588.0,-0.4233501081647076,0,0,-0.6629135305237588,1,other,0,1,0,0
7182,Own Home,-0.5491399870980419,2 years,-0.11095342154390785,-0.17004641063612416,-0.6525900852729429,-0.5588677557797231,1.6647792271904904,-0.6055443667255918,1.0,debt consolidation,Long Term,-0.04981868600323097,-1.0350965588727474,22470.0,-0.5930359607314569,0,1,-0.9239031094701204,0,other,0,1,0,0
7183,Home Mortgage,0.059573500949803564,10+ years,-0.11095342154390785,0.30291783181554705,2.2260679151623197,0.41074990956464297,-0.3409788778582933,-0.6223620663590617,0.0,debt consolidation,Short Term,1.1534078744829825,0.6456641943774786,34186.0,-0.5930359607314569,0,0,1.1640135221007732,1,other,0,1,0,0
7184,Rent,-1.9914905198901922,< 1 year,-0.11095342154390785,-1.8254212592169734,-0.787264143772838,-1.3862629624410292,-0.3409788778582933,1.69502127695663,0.0,debt consolidation,Short Term,-1.1736806122220578,-1.253768684713896,2881.0,-0.03596638950031341,1,0,-1.445882267362844,0,other,0,1,0,0
7185,Own Home,-0.5223497046941757,3 years,-0.11095342154390785,-0.6430106530877954,-0.6357558279604558,-1.0357612124545699,-0.3409788778582933,-0.6194196221812466,0.0,medical bills,Short Term,-0.8468518551749956,-1.1068624108720544,19901.0,-0.42819827538090044,0,0,-0.6629135305237588,0,other,0,1,0,0
7186,Rent,-0.2057268385124828,6 years,-0.11095342154390785,0.30291783181554705,-0.9892752315226813,-0.67705798854316,-0.3409788778582933,0.8952772615662192,0.0,debt consolidation,Short Term,-1.3135872824426331,-0.4978650398309138,22627.0,-0.4863762819752145,0,0,0.12005520631532639,0,other,0,1,0,0
7187,Rent,1.0037395965260594,< 1 year,-0.11095342154390785,0.30291783181554705,-0.43374474021061293,-0.10867677234890176,-0.3409788778582933,-0.606002738566142,0.0,debt consolidation,Short Term,-1.3137496470502497,-0.31406346903645055,26482.0,-0.500920783623793,0,0,-1.445882267362844,0,other,0,1,0,0
7188,Home Mortgage,0.7860876879106492,10+ years,-0.11095342154390785,0.30291783181554705,-0.31590493902320466,0.24970856497626978,-0.3409788778582933,0.7969475656243137,0.0,debt consolidation,Short Term,-1.3137709251600083,-0.38504192140567106,19158.0,-0.6899993050553136,0,0,1.1640135221007732,1,other,0,1,0,0
7189,Rent,-0.04122044744670089,10+ years,-0.11095342154390785,0.30291783181554705,1.5863661372878168,0.14359802248989206,-0.3409788778582933,-0.6180022557817024,0.0,debt consolidation,Short Term,-0.6203860566822818,0.6728857244461812,12574.0,1.9125586822035578,0,0,1.1640135221007732,0,other,0,1,0,0
7190,Rent,-1.1128840725393976,6 years,-0.11095342154390785,0.06643571058971146,-0.14756236589833552,-0.3514149696005436,-0.3409788778582933,-0.6173540728258956,0.0,debt consolidation,Short Term,-0.2423033253003781,0.14206588810647988,14428.0,-0.53000978692095,1,0,0.12005520631532639,0,other,0,1,0,0
7191,Home Mortgage,-0.5640277297481904,7 years,-0.11095342154390785,-0.879492774313631,-0.5347502840855344,-0.588685517568885,-0.3409788778582933,-0.6170081840637247,0.0,debt consolidation,Short Term,0.1052979676004524,0.002133725273975452,16359.0,-0.5978841279476497,0,0,0.3810447852616881,1,other,0,1,0,0
7192,Home Mortgage,2.5961922544438716,4 years,-0.11095342154390785,0.5393999530413827,-0.5010817694605606,0.09114673576055614,-0.3409788778582933,-0.6405032964335539,0.0,debt consolidation,Long Term,2.2200324328873497,0.3125941508509146,0.0,0.21668708334760503,1,1,-0.4019239515773971,1,other,0,1,0,0
7193,Rent,0.3054317497532842,10+ years,-0.11095342154390785,-0.879492774313631,-0.13072810858584835,-0.2346870151338033,-0.3409788778582933,-0.6232530174998479,0.0,debt consolidation,Long Term,1.2205799333579401,0.08897265590636566,16795.0,-0.883925993703027,0,1,1.1640135221007732,0,other,0,1,0,0
7194,Home Mortgage,2.1059683582851254,4 years,-0.11095342154390785,-0.17004641063612416,0.30696258153881106,-0.3595528662082466,1.6647792271904904,-0.6033106752487494,1.0,debt consolidation,Short Term,-0.8502386816728926,0.024293400577836684,9779.0,-0.5445542885695285,1,0,-0.4019239515773971,1,other,0,1,0,0
7195,Rent,1.1570948273721904,10+ years,-0.11095342154390785,0.06643571058971146,1.754708710412686,0.7416698458388168,-0.3409788778582933,1.5186596433011776,0.0,debt consolidation,Short Term,1.0060809218244624,1.4191156024452443,22240.0,-0.796658983811556,1,0,1.1640135221007732,0,other,0,1,0,0
7196,Rent,-0.030020857775126093,10+ years,-0.11095342154390785,0.5393999530413827,1.923051283537555,1.6963468416299778,1.6647792271904904,-0.6041541741188049,1.0,debt consolidation,Short Term,0.2511572954432173,0.2813231369703388,7111.0,-0.4088056065161291,0,0,1.1640135221007732,0,other,0,1,0,0
7197,Home Mortgage,-0.20549720752044967,3 years,-0.11095342154390785,2.194774801622232,-0.6357558279604558,0.28645625434542876,-0.3409788778582933,-0.6192673352341183,0.0,debt consolidation,Short Term,0.2604146212041358,-0.868505294278745,17371.0,-0.4185019409485148,0,0,-0.6629135305237588,1,other,0,1,0,0
7198,Home Mortgage,0.2502054961693143,10+ years,-0.11095342154390785,-0.4065285318619598,-0.5347502840855344,-0.07332778395919175,-0.3409788778582933,1.6814173637327432,0.0,debt consolidation,Long Term,1.3257973432259407,0.671760867831772,26271.0,-0.8160516526763274,0,1,1.1640135221007732,1,other,0,1,0,0
7199,Rent,-0.6887939020861958,1 year,-0.11095342154390785,-0.879492774313631,-1.8478223544595138,-0.7677828202555992,-0.3409788778582933,-0.6160234251795118,0.0,debt consolidation,Long Term,-0.0679946548752783,-0.6336352331901042,13820.0,-0.6948474722715064,1,1,-1.1848926884164823,0,other,0,1,0,0
7200,Rent,-0.7791154256192304,2 years,-0.11095342154390785,0.7758820742672183,-0.7704298864603513,-0.8487803224291434,-0.3409788778582933,-0.6040860409068414,0.0,debt consolidation,Short Term,-0.5239743957088133,-0.4532082322388686,13753.0,0.044176298000048686,1,0,-0.9239031094701204,0,other,0,1,0,0
7201,Home Mortgage,0.11277134743748073,10+ years,-0.11095342154390785,0.30291783181554705,0.4248023827262199,-0.5268247878868925,-0.3409788778582933,1.733651327074645,0.0,debt consolidation,Long Term,-0.08571904688093936,-0.3025899315694767,27195.0,-0.5397061213533357,0,1,1.1640135221007732,1,other,0,1,0,0
7202,Home Mortgage,0.8628992547457341,10+ years,-0.11095342154390785,0.7758820742672183,2.3439077163497277,2.0110545620059934,-0.3409788778582933,-0.5983359479289394,0.0,debt consolidation,Short Term,-0.30699171141021114,-1.0206983942083099,17539.0,-0.4185019409485148,0,0,1.1640135221007732,1,other,0,1,0,0
7203,Own Home,-0.6452405572639105,3 years,-0.11095342154390785,-0.879492774313631,-0.9556067168977072,-1.2008715053467947,-0.3409788778582933,-0.6213363198405473,0.0,other,Short Term,-1.3136682069340473,-1.236558378513435,24226.0,-0.49607261640760014,0,0,-0.6629135305237588,0,other,0,1,0,0
7204,Home Mortgage,-0.9167409335110915,6 years,-0.11095342154390785,-0.17004641063612416,-1.7299825532721052,0.7283821865340517,-0.3409788778582933,-0.6021693432475407,0.0,debt consolidation,Short Term,0.31053965337301165,0.2590509760050366,16183.0,-0.4088056065161291,0,0,0.12005520631532639,1,other,0,1,0,0
7205,Home Mortgage,2.1638353682774767,7 years,-0.11095342154390785,1.2488463167188895,-0.4842475121480738,0.5329455133146838,-0.3409788778582933,-0.6213182773546772,0.0,home improvements,Short Term,-1.3136688377393397,-0.8673804376643358,30899.0,-0.38941293765135776,0,0,0.3810447852616881,1,other,0,1,0,0
7206,Home Mortgage,0.5470800970361572,5 years,-0.11095342154390785,0.06643571058971146,1.4180235641629475,1.0176589800109952,-0.3409788778582933,-0.6186068201044931,0.0,debt consolidation,Short Term,1.3726484431135162,2.181093473046036,21506.0,-0.48152811475902163,0,0,-0.14093437263103534,1,other,0,1,0,0
7207,Own Home,-0.04521477508131878,10+ years,-0.11095342154390785,2.904221165299739,-0.3495734536481784,1.30032373249418,-0.3409788778582933,1.8615168127882573,0.0,other,Short Term,-0.3106043263413013,1.325302560803517,33677.0,-0.5251616197047572,1,0,1.1640135221007732,0,other,0,1,0,0
7208,Rent,1.081852405649332,2 years,-0.11095342154390785,-0.6430106530877954,-1.1576178046475503,-0.4029125965711643,-0.3409788778582933,-0.6178734468237176,0.0,debt consolidation,Long Term,-1.3138159907928029,0.4352035218215173,23839.0,-0.559098790218107,0,1,-0.9239031094701204,0,other,0,1,0,0
7209,Rent,1.210822422722674,< 1 year,-0.11095342154390785,1.7218105591705608,-0.602087313335482,0.31144214002376697,-0.3409788778582933,-0.620823949074218,0.0,other,Short Term,1.2903485592146187,1.1488125580027135,33054.0,2.197011774515447,0,0,-1.445882267362844,0,other,0,1,0,0
7210,Home Mortgage,-0.9504201456759519,6 years,-0.11095342154390785,-1.1159748955394666,0.8288245582259056,0.10354431262385372,-0.3409788778582933,-0.6157571618714393,0.0,debt consolidation,Short Term,-0.40137127648494136,-0.6919028058165008,3249.0,-0.3991092720837434,0,0,0.12005520631532639,1,other,0,1,0,0
7211,Home Mortgage,-0.18693536899777094,8 years,-0.11095342154390785,-0.17004641063612416,-0.13072810858584835,-0.3220422490321155,-0.3409788778582933,1.6969848099343392,0.0,debt consolidation,Short Term,0.8639471031293842,0.3720990657531612,14673.0,0.04512749464450262,1,0,0.6420343642080498,1,other,0,1,0,0
7212,Own Home,0.375430930491386,10+ years,-0.11095342154390785,0.5393999530413827,1.9903883127875024,2.2199696264818694,-0.3409788778582933,-0.6155862268626453,0.0,debt consolidation,Short Term,-0.0679946548752783,2.7174251067963424,23468.0,-0.08097979244985488,1,0,1.1640135221007732,0,other,0,1,0,0
7213,Rent,-0.9790474760160832,1 year,-0.11095342154390785,-0.4065285318619598,-1.4438001789598278,-0.753732233143862,-0.3409788778582933,-0.6162511863356939,0.0,debt consolidation,Long Term,0.13126363741766287,-0.8037135532887751,11717.0,-0.8305961543249059,1,1,-1.1848926884164823,0,other,0,1,0,0
7214,Rent,-0.9810376112803705,2 years,-0.11095342154390785,-0.17004641063612416,2.192399400537346,1.3211135152341713,-0.3409788778582933,-0.6184386609633026,0.0,debt consolidation,Short Term,-0.42169223547232343,0.11911881317253221,12548.0,-0.4330464425970933,0,0,-0.9239031094701204,0,other,0,1,0,0
7215,Rent,-1.5471928221380742,6 years,-0.11095342154390785,1.4853284379447251,-0.4169104828981261,0.012692326276919151,1.6647792271904904,-0.6034501525407141,1.0,debt consolidation,Short Term,-0.4866064100153496,0.09943382242037122,8369.0,-0.5833396262990712,0,0,0.12005520631532639,0,other,0,1,0,0
7216,Rent,-1.2332107123647624,< 1 year,-0.11095342154390785,-1.1159748955394666,1.4011893068504604,-0.7487096250812952,-0.3409788778582933,-0.6194196221812466,0.0,debt consolidation,Short Term,-0.19138803361532628,-0.39944008607010884,12177.0,-0.500920783623793,0,0,-1.445882267362844,0,other,0,1,0,0
7217,Own Home,-0.006139234603679656,10+ years,-0.11095342154390785,-0.879492774313631,1.182343961788131,-0.8251295604130064,1.6647792271904904,1.4035661585489332,1.0,debt consolidation,Short Term,-0.29287993433564025,-0.6392595162621502,13585.0,-0.4475909442456718,0,0,1.1640135221007732,0,other,0,1,0,0
7218,Home Mortgage,-0.1853662238855445,8 years,-0.11095342154390785,-0.879492774313631,-0.31590493902320466,0.07429874668992097,-0.3409788778582933,-0.6156132757113937,0.0,debt consolidation,Short Term,-1.3139479680973376,0.6115810389608798,9568.0,-0.4185019409485148,0,0,0.6420343642080498,1,other,0,1,0,0
7219,Rent,-0.2348513961554741,10+ years,-0.11095342154390785,-0.6430106530877954,-0.31590493902320466,-0.28605748746992865,1.6647792271904904,-0.6032168323405687,1.0,debt consolidation,Short Term,0.2189824437131956,0.06253852546774948,13017.0,1.3267985782536877,1,0,1.1640135221007732,0,other,0,1,0,0
7220,Rent,-0.4011045409006784,2 years,-0.11095342154390785,1.4853284379447251,-0.6862585998979166,-0.8656283114997786,-0.3409788778582933,-0.6175029245219459,0.0,debt consolidation,Short Term,-1.313433180831354,-0.44027238117316275,26943.0,-0.6415176328933853,0,0,-0.9239031094701204,0,other,0,1,0,0
7221,Home Mortgage,0.7460553516328721,3 years,-0.11095342154390785,0.30291783181554705,0.9298301021008273,-0.6504190926163821,-0.3409788778582933,1.7003728411510424,0.0,debt consolidation,Short Term,0.19640360039388216,-0.02306306288879062,6170.0,-0.53000978692095,1,0,-0.6629135305237588,1,other,0,1,0,0
7222,Home Mortgage,-0.4167194483589318,3 years,-0.11095342154390785,0.06643571058971146,-0.24856790977325663,-0.13785876096558683,-0.3409788778582933,-0.6165356853467033,0.0,debt consolidation,Long Term,0.9050405979705347,0.6584875597817434,11760.0,-0.6996956394876993,1,1,-0.6629135305237588,1,other,0,1,0,0
7223,Own Home,-0.4722901484309514,10+ years,-0.11095342154390785,-1.588939137991138,0.9466643594133138,-0.06245606270983848,-0.3409788778582933,-0.6270864128184492,0.0,business loan,Short Term,-0.322684007517134,0.5581503497764428,7747.0,-0.06985722665235426,1,0,1.1640135221007732,0,business loan,1,0,0,0
7224,Rent,-0.14740056653606554,10+ years,-0.11095342154390785,-0.879492774313631,-1.2754576058349587,-0.8511326831673076,1.6647792271904904,-0.6041391612018857,1.0,debt consolidation,Short Term,-0.04010978337592619,-0.34938396672889943,21090.0,-0.5251616197047572,0,0,1.1640135221007732,0,other,0,1,0,0
7225,Home Mortgage,0.21289045996392925,10+ years,-0.11095342154390785,-0.4065285318619598,-0.02972256471092724,0.38748061145199214,-0.3409788778582933,-0.6177271067610858,0.0,debt consolidation,Long Term,1.0094677483223593,0.962648788317991,19795.0,-0.7287846427848563,0,1,1.1640135221007732,1,other,0,1,0,0
7226,Rent,0.5376414665723773,9 years,-0.11095342154390785,0.5393999530413827,-0.5852530560229953,0.11447961119045466,-0.3409788778582933,1.7671185139816312,0.0,debt consolidation,Short Term,0.9377799207835392,0.07187483536734583,24024.0,2.0859587571827682,0,0,0.9030239431544116,0,other,0,1,0,0
7227,Rent,-1.300492593030472,10+ years,-0.11095342154390785,-1.588939137991138,-0.4169104828981261,-0.761488665848079,-0.3409788778582933,-0.6148220823266656,0.0,other,Short Term,-0.9513918997434169,-0.4074265680324141,4860.0,-0.6754548034067351,0,0,1.1640135221007732,0,other,0,1,0,0
7228,Home Mortgage,0.4552277002229017,3 years,-0.11095342154390785,1.012364195493054,-0.7535956291478644,0.4185699195861076,-0.3409788778582933,-0.6181399791732012,0.0,debt consolidation,Short Term,0.31257174927174985,0.8652362055101543,20124.0,-0.5542506230019142,1,0,-0.6629135305237588,1,other,0,1,0,0
7229,Own Home,1.1348993515927406,Unknown,-0.11095342154390785,2.4312569228480676,2.7647641491619006,-1.4159509502261673,-0.3409788778582933,-0.6136695292033446,0.0,other,Long Term,0.48688041969684964,1.089082671777585,28839.0,2.047289300771798,0,1,-1.7068718463092056,0,other,0,1,0,0
7230,Rent,-0.3590437975266085,10+ years,-0.11095342154390785,0.06643571058971146,-1.022943746147655,-0.4594328316043517,-0.3409788778582933,-0.5925858549510373,0.0,debt consolidation,Short Term,-0.6302078535261831,-0.16569488159587714,14708.0,-0.8790778264868342,0,0,1.1640135221007732,0,other,0,1,0,0
7231,Home Mortgage,0.9338169594519685,2 years,-0.11095342154390785,-0.4065285318619598,2.4112447455996753,-0.4427755744854596,1.6647792271904904,-0.6036836339804788,1.0,home improvements,Long Term,1.379986567192293,-0.4944904699876862,3512.0,-0.7142401411362778,0,1,-0.9239031094701204,1,other,0,1,0,0
7232,Home Mortgage,-0.043454270809064714,10+ years,-0.11095342154390785,-0.6430106530877954,-0.0802253366483875,1.128919285194435,-0.3409788778582933,-0.6166113381725306,0.0,debt consolidation,Long Term,1.8972678676377641,2.00674069781261,17505.0,-0.5445542885695285,0,1,1.1640135221007732,1,other,0,1,0,0
7233,Home Mortgage,2.37111561041939,10+ years,-0.11095342154390785,-0.6430106530877954,1.165509704475644,-1.4184330849683553,-0.3409788778582933,-0.6167109740880957,0.0,other,Short Term,-0.02543353521837245,-0.8595064413634714,5493.0,-0.3991092720837434,0,0,1.1640135221007732,1,other,0,1,0,0
7234,Home Mortgage,-0.4887470361933264,10+ years,-0.11095342154390785,0.5393999530413827,-0.8882696876477595,0.24443164764471237,-0.3409788778582933,-0.6174062412712308,0.0,debt consolidation,Short Term,0.13442467548236675,0.3240676883178884,16436.0,-0.6172767968124211,0,0,1.1640135221007732,1,other,0,1,0,0
7235,Home Mortgage,0.33237511948517245,3 years,-0.11095342154390785,1.2488463167188895,-0.5179160267730475,-0.10651514356248065,-0.3409788778582933,1.8536267511934446,0.0,debt consolidation,Long Term,-0.2870094350726187,-0.539822191548377,36122.0,-0.559098790218107,0,1,-0.6629135305237588,1,other,0,1,0,0
7236,Home Mortgage,0.008289246062402566,10+ years,-0.11095342154390785,-0.6430106530877954,-0.06339107933590095,1.5274854870201402,-0.3409788778582933,-0.6163403064364031,0.0,debt consolidation,Long Term,1.2182091548094123,2.968043160486712,18699.0,-0.5348579541371429,0,1,1.1640135221007732,1,other,0,1,0,0
7237,Rent,-0.9599115600133217,10+ years,-0.11095342154390785,-0.17004641063612416,0.5089736692886545,-0.7624423256067941,1.6647792271904904,-0.6040308397871869,1.0,debt consolidation,Short Term,-1.3144324865406096,-1.267604421071129,9278.0,-0.42819827538090044,0,0,1.1640135221007732,0,other,0,1,0,0
7238,Rent,-0.2345072561806362,2 years,-0.11095342154390785,1.012364195493054,2.3775762309747015,0.3834752404653883,-0.3409788778582933,-0.6196603390204395,0.0,debt consolidation,Short Term,0.06273684794354656,0.08098617394406035,15017.0,-0.4378946098132861,0,0,-0.9239031094701204,0,other,0,1,0,0
7239,Rent,-0.7896019075887437,2 years,-0.11095342154390785,-0.4065285318619598,-1.5279714655222623,-0.7157129974297494,-0.3409788778582933,1.8046324389981412,0.0,debt consolidation,Short Term,-0.3084593362259665,-0.42553675952440223,18270.0,-0.44274277702947895,0,0,-0.9239031094701204,0,other,0,1,0,0
7240,Home Mortgage,0.2255584363577574,5 years,-0.11095342154390785,-0.4065285318619598,1.2665152483505655,1.5399466412006855,-0.3409788778582933,1.4703370221259646,0.0,medical bills,Long Term,1.352891955209117,0.9867207198663479,25832.0,-0.7821144821629775,0,1,-0.14093437263103534,1,other,0,1,0,0
7241,Rent,-1.1217248657326735,< 1 year,-0.11095342154390785,1.7218105591705608,-1.780485325209566,-0.7246773991616723,-0.3409788778582933,-0.6174967453474552,0.0,debt consolidation,Short Term,-0.6718658194503164,-0.7118127678915436,13662.0,0.1041201038092123,1,0,-1.445882267362844,0,other,0,1,0,0
7242,Home Mortgage,-1.0956593582497887,7 years,-0.11095342154390785,-0.17004641063612416,-0.46741325483558666,-0.012802177939400486,1.6647792271904904,1.514536700829612,1.0,vacation,Short Term,-1.1841797743655385,-0.5448840463132183,3781.0,1.4753464029968064,0,0,0.3810447852616881,1,other,0,1,0,0
